"Source","Target"
"1832","4705"
"1832","4878"
"1834","4851"
"1835","3673"
"1836","3657"
"1836","4176"
"1840","2927"
"1841","3179"
"1841","3808"
"1841","3820"
"1842","1903"
"1842","1965"
"1842","2270"
"1842","2867"
"1842","3684"
"1842","4711"
"1842","4846"
"1845","3872"
"1845","4031"
"1845","4383"
"1845","4595"
"1845","4608"
"1847","1876"
"1847","2095"
"1847","2567"
"1847","2900"
"1847","2945"
"1847","3153"
"1847","3165"
"1847","3167"
"1847","3173"
"1847","3180"
"1847","3195"
"1847","3197"
"1847","3213"
"1847","3219"
"1847","3230"
"1847","3261"
"1847","3287"
"1847","3307"
"1847","3318"
"1847","3320"
"1847","3325"
"1847","3335"
"1847","3375"
"1847","3387"
"1847","3390"
"1847","3398"
"1847","3414"
"1847","3480"
"1847","3625"
"1847","3672"
"1847","3759"
"1847","3763"
"1847","3980"
"1847","4051"
"1847","4463"
"1847","4958"
"1848","1864"
"1848","2966"
"1848","3043"
"1848","3071"
"1848","3107"
"1848","3202"
"1848","3246"
"1848","3271"
"1848","3319"
"1848","3662"
"1848","3683"
"1848","3709"
"1848","3726"
"1848","3864"
"1848","3927"
"1848","4082"
"1848","4190"
"1848","4221"
"1848","4327"
"1848","4350"
"1848","4595"
"1848","4614"
"1848","4698"
"1848","4780"
"1848","4790"
"1851","2900"
"1851","3153"
"1851","3162"
"1851","3173"
"1851","3202"
"1851","3274"
"1851","3333"
"1851","3340"
"1851","3344"
"1851","4031"
"1852","4798"
"1855","2222"
"1855","2384"
"1855","3834"
"1855","4157"
"1855","4608"
"1855","4651"
"1857","2133"
"1857","2157"
"1857","4536"
"1857","4716"
"1857","4832"
"1858","1867"
"1858","2181"
"1858","2396"
"1858","2861"
"1858","3150"
"1858","3167"
"1858","3188"
"1858","3194"
"1858","3202"
"1858","3261"
"1858","3274"
"1858","3313"
"1858","3325"
"1858","3333"
"1858","3375"
"1858","3419"
"1858","3471"
"1858","3881"
"1858","3980"
"1858","4027"
"1858","4190"
"1858","4378"
"1859","3159"
"1859","3266"
"1863","3140"
"1864","2861"
"1864","3162"
"1864","3275"
"1864","3319"
"1864","3426"
"1864","4031"
"1864","4048"
"1864","4541"
"1864","4845"
"1866","4523"
"1866","4751"
"1867","2026"
"1867","2388"
"1867","3162"
"1867","3165"
"1867","3200"
"1867","3318"
"1867","3408"
"1867","3502"
"1867","3535"
"1867","3544"
"1867","3565"
"1867","3874"
"1867","3876"
"1867","4048"
"1867","4066"
"1867","4068"
"1867","4250"
"1867","4663"
"1869","2869"
"1869","2900"
"1869","3266"
"1869","3268"
"1869","3876"
"1869","3980"
"1869","4002"
"1869","4031"
"1870","2336"
"1870","3498"
"1870","3574"
"1870","3591"
"1870","4120"
"1870","4313"
"1872","4151"
"1873","3137"
"1873","3277"
"1873","3436"
"1873","3655"
"1873","3675"
"1873","3694"
"1873","3726"
"1873","3738"
"1873","3799"
"1873","3876"
"1873","3890"
"1873","3933"
"1873","3969"
"1873","4138"
"1873","4214"
"1873","4344"
"1873","4760"
"1873","4886"
"1873","4895"
"1874","2427"
"1874","2822"
"1874","2914"
"1874","3543"
"1874","4153"
"1875","1953"
"1875","2664"
"1875","2917"
"1875","3202"
"1875","3288"
"1875","3543"
"1875","3566"
"1875","3666"
"1875","3799"
"1875","4114"
"1875","4538"
"1875","4595"
"1875","4599"
"1875","4794"
"1875","4804"
"1876","3376"
"1876","3398"
"1876","3406"
"1876","4595"
"1877","3202"
"1877","4177"
"1878","2141"
"1878","2593"
"1878","2867"
"1878","2948"
"1878","3675"
"1878","4051"
"1878","4093"
"1878","4431"
"1878","4626"
"1878","4711"
"1879","2890"
"1879","2917"
"1879","3453"
"1879","3507"
"1879","3765"
"1879","3800"
"1879","3936"
"1879","4068"
"1879","4096"
"1879","4097"
"1879","4151"
"1879","4339"
"1879","4342"
"1879","4344"
"1879","4350"
"1879","4352"
"1879","4353"
"1879","4354"
"1879","4371"
"1879","4396"
"1879","4444"
"1879","4572"
"1879","4574"
"1879","4631"
"1879","4636"
"1879","4752"
"1879","4760"
"1879","4762"
"1879","4771"
"1879","4800"
"1879","4833"
"1881","2867"
"1881","3824"
"1882","1897"
"1882","4809"
"1883","2075"
"1883","2082"
"1883","2229"
"1883","2305"
"1883","2342"
"1883","2587"
"1884","2369"
"1884","2563"
"1885","1961"
"1885","2052"
"1885","2178"
"1885","2353"
"1885","3270"
"1885","4268"
"1885","4541"
"1885","4917"
"1886","2024"
"1886","2200"
"1886","2266"
"1886","2465"
"1886","2577"
"1886","3620"
"1887","1899"
"1887","1937"
"1887","1993"
"1887","2009"
"1887","2058"
"1887","2141"
"1887","2156"
"1887","2210"
"1887","2253"
"1887","2289"
"1887","2406"
"1887","2490"
"1887","2563"
"1887","2581"
"1887","2592"
"1887","2598"
"1887","3194"
"1887","3340"
"1887","3415"
"1887","3565"
"1887","3581"
"1887","4463"
"1887","4590"
"1887","4787"
"1888","1905"
"1888","1976"
"1888","1984"
"1888","1998"
"1888","2000"
"1888","2020"
"1888","2025"
"1888","2041"
"1888","2057"
"1888","2067"
"1888","2068"
"1888","2079"
"1888","2080"
"1888","2086"
"1888","2097"
"1888","2108"
"1888","2109"
"1888","2111"
"1888","2145"
"1888","2167"
"1888","2172"
"1888","2177"
"1888","2187"
"1888","2196"
"1888","2212"
"1888","2216"
"1888","2274"
"1888","2291"
"1888","2316"
"1888","2322"
"1888","2333"
"1888","2356"
"1888","2364"
"1888","2367"
"1888","2386"
"1888","2425"
"1888","2426"
"1888","2464"
"1888","2513"
"1888","2525"
"1888","2529"
"1888","2556"
"1888","2590"
"1889","2047"
"1889","2137"
"1889","2384"
"1889","2486"
"1889","2502"
"1889","2571"
"1890","2308"
"1890","2465"
"1891","1897"
"1891","2042"
"1892","2349"
"1893","1939"
"1893","2488"
"1893","2501"
"1894","2429"
"1895","2202"
"1896","1958"
"1896","1965"
"1896","2045"
"1896","2272"
"1896","2301"
"1896","2314"
"1896","2324"
"1896","2343"
"1896","2418"
"1896","2442"
"1896","2449"
"1896","2480"
"1896","2537"
"1896","2547"
"1897","2042"
"1897","2061"
"1897","2147"
"1898","2489"
"1899","1932"
"1899","1965"
"1899","2005"
"1899","2021"
"1899","2057"
"1899","2087"
"1899","2091"
"1899","2177"
"1899","2270"
"1899","2386"
"1899","4589"
"1899","4590"
"1900","1954"
"1900","1986"
"1900","2013"
"1900","2114"
"1900","2209"
"1900","2234"
"1900","2384"
"1900","2445"
"1900","2471"
"1900","2472"
"1900","2573"
"1900","2577"
"1900","3594"
"1901","1951"
"1901","2083"
"1901","2458"
"1902","1950"
"1902","2577"
"1903","2263"
"1903","3921"
"1904","1931"
"1904","2090"
"1904","2325"
"1904","2352"
"1904","2430"
"1904","2461"
"1904","2577"
"1904","2581"
"1904","2599"
"1904","4996"
"1905","1976"
"1905","1984"
"1905","1998"
"1905","2000"
"1905","2020"
"1905","2025"
"1905","2068"
"1905","2079"
"1905","2086"
"1905","2108"
"1905","2109"
"1905","2145"
"1905","2172"
"1905","2187"
"1905","2212"
"1905","2216"
"1905","2274"
"1905","2291"
"1905","2316"
"1905","2322"
"1905","2356"
"1905","2364"
"1905","2386"
"1905","2425"
"1905","2426"
"1905","2464"
"1905","2513"
"1905","2525"
"1905","2556"
"1905","2590"
"1906","1913"
"1906","1955"
"1906","2039"
"1906","2050"
"1906","2072"
"1906","2077"
"1906","2102"
"1906","2150"
"1906","2200"
"1906","2247"
"1906","2345"
"1906","2350"
"1906","2354"
"1906","2403"
"1906","2424"
"1906","2563"
"1906","2572"
"1906","2585"
"1906","3473"
"1908","1978"
"1908","2013"
"1908","2018"
"1908","2072"
"1908","2077"
"1908","2177"
"1908","2312"
"1908","2329"
"1908","2332"
"1908","2345"
"1908","2424"
"1908","2531"
"1908","2592"
"1908","4590"
"1908","4787"
"1909","1919"
"1909","1986"
"1909","2013"
"1909","2043"
"1909","2047"
"1909","2114"
"1909","2149"
"1909","2189"
"1909","2193"
"1909","2234"
"1909","2336"
"1909","2363"
"1909","2384"
"1909","2445"
"1909","2456"
"1909","2482"
"1909","2486"
"1909","2491"
"1909","2541"
"1909","2573"
"1909","2577"
"1909","2594"
"1909","3191"
"1909","3322"
"1909","3403"
"1909","3502"
"1909","3620"
"1909","3782"
"1910","2097"
"1911","1930"
"1911","2110"
"1911","2256"
"1911","2407"
"1911","2420"
"1911","2440"
"1911","2552"
"1913","2039"
"1913","2050"
"1913","2077"
"1913","2150"
"1913","2209"
"1913","2247"
"1913","2259"
"1913","2296"
"1913","2345"
"1913","2403"
"1913","2531"
"1913","3388"
"1913","3622"
"1913","4135"
"1913","4279"
"1914","2023"
"1914","2481"
"1915","1967"
"1915","2271"
"1915","3765"
"1915","4978"
"1915","4996"
"1916","1926"
"1916","1929"
"1916","1964"
"1916","1977"
"1916","2269"
"1916","2323"
"1916","2337"
"1916","2457"
"1916","2462"
"1916","2479"
"1916","2494"
"1916","2515"
"1916","2526"
"1916","2530"
"1917","2054"
"1918","2568"
"1919","1967"
"1919","1973"
"1919","1991"
"1919","2033"
"1919","2043"
"1919","2122"
"1919","2182"
"1919","2189"
"1919","2193"
"1919","2355"
"1919","2369"
"1919","2397"
"1919","2464"
"1919","2486"
"1919","2491"
"1919","2575"
"1919","2577"
"1919","2578"
"1919","2594"
"1919","3352"
"1919","3388"
"1919","3403"
"1919","3626"
"1919","3674"
"1919","3819"
"1919","3947"
"1919","3986"
"1919","4001"
"1919","4028"
"1919","4071"
"1919","4106"
"1919","4274"
"1919","4406"
"1919","4519"
"1919","4600"
"1919","4719"
"1919","4990"
"1920","2044"
"1920","2262"
"1920","2313"
"1920","2428"
"1920","2473"
"1920","2575"
"1920","2576"
"1921","2141"
"1921","2453"
"1921","3209"
"1921","3216"
"1921","3349"
"1921","3502"
"1921","3626"
"1921","3780"
"1921","3801"
"1921","3986"
"1921","4092"
"1921","4378"
"1921","4531"
"1921","4719"
"1921","4829"
"1922","2182"
"1923","1939"
"1923","2023"
"1923","2540"
"1923","2562"
"1923","3482"
"1924","1970"
"1924","1996"
"1924","2036"
"1924","2121"
"1924","2532"
"1925","2648"
"1925","3409"
"1925","3618"
"1926","2331"
"1926","2494"
"1926","2530"
"1927","1960"
"1927","2075"
"1927","2342"
"1927","3195"
"1927","3258"
"1928","2389"
"1928","3574"
"1929","1977"
"1929","2034"
"1929","2202"
"1929","2269"
"1929","2341"
"1929","2457"
"1929","2479"
"1929","2486"
"1929","2515"
"1929","2577"
"1930","1945"
"1930","1997"
"1930","2014"
"1930","2073"
"1930","2100"
"1930","2230"
"1930","2256"
"1930","2263"
"1930","2268"
"1930","2373"
"1930","2374"
"1930","2391"
"1930","2407"
"1930","2412"
"1930","2420"
"1930","2435"
"1930","2444"
"1930","2459"
"1930","2552"
"1930","4124"
"1931","1934"
"1931","1952"
"1931","1986"
"1931","2168"
"1931","2180"
"1931","2199"
"1931","2213"
"1931","2260"
"1931","2273"
"1931","2276"
"1931","2277"
"1931","2290"
"1931","2325"
"1931","2348"
"1931","2352"
"1931","2353"
"1931","2380"
"1931","2402"
"1931","2456"
"1931","2461"
"1931","2487"
"1931","2524"
"1931","2560"
"1931","2573"
"1931","2577"
"1931","2595"
"1931","2599"
"1932","1934"
"1932","1950"
"1932","1956"
"1932","1986"
"1932","1995"
"1932","2013"
"1932","2047"
"1932","2070"
"1932","2090"
"1932","2112"
"1932","2154"
"1932","2204"
"1932","2222"
"1932","2234"
"1932","2260"
"1932","2265"
"1932","2317"
"1932","2320"
"1932","2325"
"1932","2359"
"1932","2378"
"1932","2384"
"1932","2402"
"1932","2445"
"1932","2461"
"1932","2472"
"1932","2474"
"1932","2475"
"1932","2478"
"1932","2487"
"1932","2509"
"1932","2517"
"1932","2543"
"1932","2549"
"1932","2577"
"1932","2599"
"1932","2601"
"1932","4313"
"1933","2092"
"1933","2150"
"1933","2247"
"1933","2354"
"1933","2563"
"1933","2580"
"1933","2581"
"1933","2582"
"1933","2592"
"1933","3194"
"1933","3641"
"1933","4099"
"1934","1950"
"1934","1986"
"1934","2013"
"1934","2047"
"1934","2152"
"1934","2199"
"1934","2234"
"1934","2260"
"1934","2290"
"1934","2328"
"1934","2352"
"1934","2359"
"1934","2384"
"1934","2445"
"1934","2461"
"1934","2487"
"1934","2517"
"1934","2524"
"1934","2573"
"1934","2577"
"1934","2595"
"1935","1977"
"1935","2102"
"1935","2276"
"1935","2396"
"1935","2457"
"1935","2462"
"1935","2515"
"1935","2530"
"1935","2540"
"1935","4151"
"1936","2012"
"1936","2065"
"1936","2483"
"1936","2535"
"1936","2559"
"1937","1969"
"1937","2009"
"1937","2156"
"1937","2253"
"1937","2289"
"1937","2490"
"1939","2023"
"1939","2174"
"1939","2382"
"1939","2508"
"1939","2562"
"1939","4404"
"1939","4484"
"1940","2437"
"1940","2527"
"1941","2092"
"1941","2180"
"1941","3643"
"1942","1969"
"1942","2353"
"1942","4347"
"1943","2263"
"1945","1963"
"1945","1997"
"1945","2014"
"1945","2073"
"1945","2100"
"1945","2256"
"1945","2268"
"1945","2373"
"1945","2391"
"1945","2398"
"1945","2407"
"1945","2412"
"1945","2444"
"1945","2459"
"1945","2552"
"1945","4917"
"1946","2133"
"1946","2190"
"1946","2398"
"1946","2483"
"1946","2485"
"1946","2559"
"1946","3158"
"1947","2193"
"1948","2312"
"1948","2449"
"1949","3480"
"1950","1974"
"1950","1986"
"1950","2002"
"1950","2013"
"1950","2047"
"1950","2070"
"1950","2160"
"1950","2260"
"1950","2328"
"1950","2335"
"1950","2359"
"1950","2384"
"1950","2394"
"1950","2445"
"1950","2517"
"1950","2573"
"1950","2577"
"1952","1986"
"1952","2113"
"1952","2152"
"1952","2260"
"1952","2276"
"1952","2277"
"1952","2348"
"1952","2353"
"1952","2362"
"1952","2384"
"1952","2402"
"1952","2461"
"1952","2517"
"1952","2543"
"1952","2573"
"1952","2577"
"1953","2026"
"1953","2384"
"1954","1975"
"1954","1986"
"1954","2013"
"1954","2036"
"1954","2234"
"1954","2266"
"1954","2384"
"1954","2514"
"1954","2573"
"1954","2577"
"1954","4815"
"1955","2039"
"1955","2049"
"1955","2050"
"1955","2077"
"1955","2102"
"1955","2125"
"1955","2150"
"1955","2191"
"1955","2247"
"1955","2345"
"1955","2350"
"1955","2372"
"1955","2403"
"1955","2424"
"1955","2531"
"1955","2534"
"1955","2563"
"1955","2572"
"1955","2585"
"1955","4361"
"1956","1968"
"1956","1986"
"1956","1995"
"1956","2011"
"1956","2112"
"1956","2128"
"1956","2188"
"1956","2200"
"1956","2204"
"1956","2222"
"1956","2317"
"1956","2474"
"1956","2488"
"1956","2543"
"1956","2563"
"1956","2573"
"1956","2577"
"1956","2581"
"1956","2592"
"1956","2601"
"1956","3340"
"1957","2138"
"1957","2495"
"1958","1965"
"1958","2045"
"1958","2301"
"1958","2314"
"1958","2449"
"1958","2480"
"1959","1993"
"1959","2026"
"1959","2141"
"1959","2296"
"1959","2430"
"1959","2558"
"1959","2582"
"1959","2966"
"1960","2059"
"1960","2075"
"1960","2082"
"1960","3246"
"1960","3411"
"1960","3451"
"1960","4549"
"1960","4594"
"1960","4844"
"1960","4872"
"1961","2577"
"1962","2139"
"1962","2203"
"1962","2449"
"1963","2060"
"1963","2133"
"1963","2196"
"1963","4347"
"1963","4851"
"1964","1977"
"1964","2269"
"1964","2457"
"1964","2515"
"1964","3175"
"1964","3497"
"1964","3631"
"1964","4406"
"1965","2045"
"1965","2139"
"1965","2203"
"1965","2272"
"1965","2301"
"1965","2314"
"1965","2418"
"1965","2442"
"1965","2448"
"1965","2449"
"1965","2480"
"1965","2504"
"1965","2537"
"1965","2547"
"1965","4337"
"1966","2238"
"1967","2189"
"1967","2193"
"1967","2197"
"1967","2336"
"1967","2389"
"1967","2427"
"1967","2437"
"1967","2477"
"1967","2486"
"1967","2491"
"1967","2557"
"1967","2567"
"1967","2575"
"1967","2578"
"1967","2588"
"1967","3368"
"1967","3452"
"1967","3472"
"1967","3608"
"1967","3732"
"1967","3773"
"1967","3832"
"1967","3862"
"1967","4071"
"1967","4090"
"1967","4098"
"1967","4099"
"1967","4167"
"1967","4406"
"1967","4573"
"1967","4581"
"1967","4698"
"1968","2092"
"1968","2452"
"1968","2563"
"1968","2581"
"1968","2582"
"1969","2009"
"1969","2119"
"1969","2253"
"1969","2353"
"1969","3768"
"1969","3949"
"1969","4104"
"1969","4347"
"1970","1996"
"1970","2036"
"1970","2066"
"1970","2121"
"1970","2190"
"1970","2329"
"1970","2431"
"1970","2462"
"1970","2532"
"1970","2578"
"1970","3403"
"1970","3407"
"1970","3441"
"1970","3452"
"1970","3554"
"1970","3758"
"1970","3765"
"1970","3802"
"1970","4006"
"1970","4066"
"1970","4106"
"1970","4586"
"1971","2022"
"1971","2180"
"1971","2192"
"1971","2273"
"1971","2325"
"1971","2348"
"1971","2362"
"1971","2402"
"1971","2577"
"1972","2012"
"1972","2065"
"1972","2071"
"1972","2151"
"1972","2255"
"1972","2263"
"1972","2431"
"1972","2483"
"1972","2492"
"1972","2535"
"1972","2559"
"1973","2037"
"1973","3352"
"1974","2016"
"1974","2047"
"1974","2159"
"1974","2194"
"1974","2370"
"1974","2394"
"1974","2479"
"1974","2573"
"1974","2577"
"1975","2036"
"1975","2234"
"1975","2384"
"1975","2472"
"1975","2514"
"1975","2573"
"1976","1984"
"1976","1998"
"1976","2000"
"1976","2025"
"1976","2041"
"1976","2057"
"1976","2068"
"1976","2079"
"1976","2086"
"1976","2108"
"1976","2109"
"1976","2111"
"1976","2145"
"1976","2172"
"1976","2187"
"1976","2212"
"1976","2216"
"1976","2274"
"1976","2291"
"1976","2316"
"1976","2322"
"1976","2356"
"1976","2364"
"1976","2386"
"1976","2425"
"1976","2426"
"1976","2464"
"1976","2513"
"1976","2525"
"1976","2556"
"1976","2590"
"1977","2396"
"1977","2457"
"1977","2462"
"1977","2479"
"1977","2515"
"1977","2530"
"1977","2540"
"1978","2130"
"1978","2214"
"1978","2499"
"1978","2521"
"1978","2603"
"1979","2030"
"1979","2194"
"1979","2358"
"1979","2360"
"1979","2417"
"1979","2573"
"1979","2577"
"1980","2047"
"1980","2346"
"1980","2384"
"1980","2445"
"1980","2486"
"1980","2503"
"1980","2571"
"1982","1989"
"1982","2262"
"1982","2313"
"1982","2327"
"1983","2231"
"1983","2294"
"1983","2440"
"1984","2020"
"1984","2025"
"1984","2067"
"1984","2068"
"1984","2079"
"1984","2080"
"1984","2086"
"1984","2108"
"1984","2109"
"1984","2111"
"1984","2145"
"1984","2172"
"1984","2177"
"1984","2196"
"1984","2216"
"1984","2316"
"1984","2356"
"1984","2364"
"1984","2367"
"1984","2386"
"1984","2425"
"1984","2464"
"1984","2493"
"1984","2513"
"1984","2556"
"1984","4473"
"1985","2023"
"1985","2741"
"1985","4468"
"1986","1995"
"1986","2013"
"1986","2035"
"1986","2047"
"1986","2063"
"1986","2112"
"1986","2114"
"1986","2155"
"1986","2160"
"1986","2204"
"1986","2222"
"1986","2234"
"1986","2260"
"1986","2266"
"1986","2304"
"1986","2317"
"1986","2325"
"1986","2353"
"1986","2359"
"1986","2363"
"1986","2384"
"1986","2394"
"1986","2406"
"1986","2445"
"1986","2456"
"1986","2472"
"1986","2475"
"1986","2482"
"1986","2486"
"1986","2487"
"1986","2514"
"1986","2517"
"1986","2549"
"1986","2573"
"1986","2577"
"1986","2579"
"1986","2599"
"1986","3620"
"1986","4716"
"1987","2793"
"1987","3597"
"1987","3605"
"1987","3919"
"1987","4197"
"1987","4267"
"1988","1991"
"1988","2066"
"1988","2358"
"1988","2425"
"1988","2479"
"1988","2558"
"1990","2081"
"1990","2139"
"1990","2203"
"1990","2449"
"1990","2463"
"1990","2480"
"1991","2369"
"1991","2382"
"1991","2563"
"1992","2410"
"1993","2004"
"1993","2049"
"1993","2085"
"1993","2095"
"1993","2105"
